Date,Open,High,Low,Close,Div,Adj Close,Volume
11/30/2021,9,9.24,8.9,9,0.25,8.75,4940
12/1/2021,9.19,9.19,9,9,0.25,8.75,7380
12/2/2021,8.99,9,8.85,8.98,0.25,8.73,5100
12/3/2021,8.89,8.89,8.89,8.89,0.25,8.64,330
12/6/2021,8.8,8.8,8.7,8.8,0.25,8.55,3510
12/7/2021,8.8,8.8,8.69,8.69,0.25,8.44,4090
12/8/2021,8.69,8.69,8.6,8.65,0.25,8.4,3070
12/9/2021,8.64,8.67,8.6,8.67,0.25,8.42,8600
12/10/2021,8.61,8.67,8.6,8.6,0.25,8.35,48900
12/13/2021,8.6,8.6,8.6,8.6,0.25,8.35,4030
12/14/2021,8.6,8.6,8.4,8.6,0.25,8.35,2970
12/15/2021,8.46,8.88,8.46,8.7,0.25,8.45,5750
12/16/2021,8.7,8.7,8.52,8.68,0.25,8.43,13820
12/20/2021,8.51,8.68,8.51,8.68,0.25,8.43,1500
12/21/2021,8.6,8.6,8.55,8.6,0.25,8.35,2950
12/22/2021,8.5,8.6,8.46,8.46,0.25,8.21,24740
12/23/2021,8.48,8.58,8.45,8.58,0.25,8.33,3730
12/24/2021,8.5,8.5,8.35,8.5,0.25,8.25,22160
12/27/2021,8.5,8.6,8.45,8.5,0.25,8.25,13140
12/28/2021,8.4,8.6,8.4,8.5,0.25,8.25,25030
12/29/2021,8.6,8.7,8.6,8.7,0.25,8.45,92840
12/30/2021,8.78,8.79,8.6,8.68,0.25,8.43,13340
12/31/2021,8.67,8.69,8.6,8.67,0.25,8.42,17210
1/3/2022,8.89,8.9,8.67,8.84,0.25,8.59,3660
1/4/2022,8.79,8.79,8.65,8.65,0.25,8.4,5920
1/5/2022,8.7,8.75,8.64,8.65,0.25,8.4,4740
1/6/2022,8.7,8.79,8.7,8.7,0.25,8.45,4160
1/7/2022,8.75,8.75,8.64,8.7,0.25,8.45,4910
1/10/2022,8.7,8.7,8.68,8.68,0.25,8.43,4420
1/11/2022,8.68,8.75,8.68,8.68,0.25,8.43,6570
1/12/2022,8.7,8.7,8.67,8.69,0.25,8.44,6120
1/13/2022,8.69,8.75,8.69,8.75,0.25,8.5,14410
1/14/2022,8.79,8.95,8.75,8.85,0.25,8.6,19300
1/17/2022,8.85,8.85,8.75,8.75,0.25,8.5,14970
1/18/2022,8.85,8.85,8.7,8.7,0.25,8.45,6370
1/19/2022,8.71,8.85,8.7,8.8,0.25,8.55,1830
1/20/2022,8.73,8.79,8.71,8.71,0.25,8.46,4370
1/21/2022,8.71,8.8,8.7,8.7,0.25,8.45,3780
1/22/2022,8.4,8.4,8.4,8.4,0.25,8.15,0
1/24/2022,8.68,8.97,8.68,8.96,0.25,8.71,16270
1/25/2022,8.96,8.96,8.7,8.89,0.25,8.64,5770
1/26/2022,8.97,8.97,8.76,8.76,0.25,8.51,2450
1/27/2022,8.76,8.92,8.73,8.8,0.25,8.55,7270
1/28/2022,8.75,8.8,8.7,8.75,0.25,8.5,5410
1/31/2022,8.75,8.79,8.71,8.78,0.25,8.53,5500
2/1/2022,8.75,8.85,8.7,8.72,0.25,8.47,17520
2/2/2022,8.72,8.78,8.68,8.75,0.25,8.5,7800
2/3/2022,8.75,8.8,8.69,8.74,0.25,8.49,5950
2/4/2022,8.72,8.74,8.69,8.7,0.25,8.45,3030
2/7/2022,8.68,8.8,8.68,8.7,0.25,8.45,2330
2/8/2022,8.7,8.7,8.65,8.68,0.25,8.43,2450
2/9/2022,8.68,8.68,8.55,8.64,0.25,8.39,7850
2/10/2022,8.55,8.65,8.55,8.64,0.25,8.39,3500
2/11/2022,8.65,8.85,8.65,8.77,0.25,8.52,8570
2/14/2022,8.77,8.8,8.75,8.77,0.25,8.52,2940
2/15/2022,8.8,8.8,8.6,8.76,0.25,8.51,4780
2/16/2022,8.76,8.77,8.6,8.75,0.25,8.5,4010
2/17/2022,8.75,8.8,8.75,8.78,0.25,8.53,1780
2/18/2022,8.7,8.78,8.7,8.75,0.25,8.5,2000
2/21/2022,8.66,8.75,8.51,8.73,0.25,8.48,7750
2/22/2022,8.6,8.68,8.6,8.68,0.25,8.43,320
2/23/2022,8.68,8.68,8.51,8.65,0.25,8.4,5290
2/24/2022,8.65,8.65,8.3,8.3,0.25,8.05,6980
2/25/2022,8.3,8.64,8.2,8.64,0.25,8.39,21970
2/28/2022,8.64,8.64,8.4,8.6,0.25,8.35,7440
3/1/2022,8.55,8.55,8.4,8.43,0.25,8.18,5910
3/2/2022,8.5,8.5,8.29,8.42,0.25,8.17,3370
3/3/2022,8.49,8.49,8.27,8.37,0.25,8.12,29690
3/4/2022,8.47,8.5,8.4,8.47,0.25,8.22,3330
3/7/2022,8.4,8.4,8.4,8.4,0.25,8.15,810
3/8/2022,8.3,8.4,8.25,8.4,0.25,8.15,11130
3/9/2022,8.44,8.44,8.25,8.35,0.25,8.1,4170
3/10/2022,8.4,8.54,8.4,8.44,0.25,8.19,12210
3/11/2022,8.35,8.54,8.27,8.44,0.25,8.19,7590
3/14/2022,8.27,8.4,8.27,8.39,0.25,8.14,2380
3/15/2022,8.27,8.39,8.27,8.38,0.25,8.13,2170
3/16/2022,8.46,8.46,8.32,8.38,0.25,8.13,3400
3/17/2022,8.32,8.48,8.3,8.47,0.25,8.22,25720
3/18/2022,8.4,8.45,8.3,8.4,0.25,8.15,950
3/21/2022,8.44,8.44,8.3,8.34,0.25,8.09,4180
3/22/2022,8.39,8.39,8.27,8.34,0.25,8.09,840
3/23/2022,8.34,8.35,8.3,8.3,0.25,8.05,6680
3/24/2022,8.28,8.35,8.25,8.3,0.25,8.05,#VALUE!
3/25/2022,8.26,8.35,8.26,8.34,0.25,8.09,15390
3/28/2022,8.29,8.3,8.2,8.29,0.25,8.04,11790
3/29/2022,8.28,8.28,8.21,8.27,0.25,8.02,670
3/30/2022,8.27,8.27,8.2,8.2,0.25,7.95,890
3/31/2022,8.15,8.35,8.1,8.33,0.25,8.08,16420
4/1/2022,8.35,8.35,8.34,8.34,0.25,8.09,20
4/4/2022,8.34,8.34,8.2,8.32,0.25,8.07,1280
4/5/2022,8.3,8.32,8.2,8.25,0.25,8,4310
4/6/2022,8.25,8.3,8.12,8.3,0.25,8.05,8640
4/8/2022,8.26,8.29,8.25,8.28,0.25,8.03,1740
4/11/2022,8.15,8.28,8.1,8.27,0.25,8.02,3610
4/12/2022,8.28,8.28,8.12,8.25,0.25,8,3000
4/13/2022,8.2,8.25,8.2,8.25,0.25,8,14320
4/14/2022,8.25,8.28,8.15,8.25,0.25,8,7220
4/15/2022,8.28,8.28,8.12,8.25,0.25,8,1070
4/18/2022,8.25,8.25,8.23,8.25,0.25,8,8010
4/19/2022,8.2,8.2,8.1,8.19,0.25,7.94,4900
4/20/2022,8.19,8.25,8.19,8.25,0.25,8,4330
4/21/2022,8.25,8.25,8.2,8.25,0.25,8,8260
4/22/2022,8.25,8.25,8.14,8.14,0.25,7.89,5550
4/25/2022,8.24,8.24,8.11,8.23,0.25,7.98,8180
4/26/2022,8.23,8.24,8.11,8.22,0.25,7.97,9500
4/27/2022,8.2,8.2,8.12,8.2,0.25,7.95,1740
4/28/2022,8.2,8.2,8.2,8.2,0.25,7.95,1400
4/29/2022,8.19,8.19,8.18,8.18,0.25,7.93,860
5/4/2022,8.19,8.2,8.18,8.19,0.25,7.94,6230
5/5/2022,8.19,8.2,8.06,8.15,0.25,7.9,3240
5/6/2022,8.15,8.18,8.1,8.1,0.25,7.85,1960
5/9/2022,8.14,8.14,8.06,8.07,0.25,7.82,4530
5/10/2022,8.05,8.14,8,8.13,0.25,7.88,5170
5/11/2022,8.15,8.18,8.1,8.15,0.25,7.9,3870
5/12/2022,8.14,8.14,8,8.14,0.25,7.89,2200
5/13/2022,8.18,8.19,8,8.14,0.25,7.89,3000
5/16/2022,8.22,8.22,8.13,8.13,0.25,7.88,1280
5/17/2022,8.12,8.12,8,8.09,0.25,7.84,3720
5/18/2022,8.1,8.1,7.97,7.98,0.25,7.73,17060
5/19/2022,7.98,7.98,7.8,7.98,0.25,7.73,16780
5/20/2022,7.85,7.97,7.85,7.97,0.25,7.72,2100
5/23/2022,7.97,7.97,7.7,7.97,0.25,7.72,6160
5/24/2022,7.95,7.95,7.8,7.93,0.25,7.68,6690
5/25/2022,7.98,7.98,7.84,7.95,0.25,7.7,2820
5/26/2022,7.98,8,7.9,8,0.25,7.75,2620
5/27/2022,8,8,7.8,7.95,0.25,7.7,8620
5/30/2022,7.9,7.95,7.8,7.8,0.25,7.55,12540
5/31/2022,7.9,7.9,7.7,7.8,0.25,7.55,18910
6/1/2022,7.81,7.81,7.7,7.8,0.25,7.55,3070
6/2/2022,7.7,7.8,7.65,7.7,0.25,7.45,17150
6/3/2022,7.8,7.8,7.65,7.78,0.25,7.53,6690
6/6/2022,7.7,7.77,7.62,7.7,0.25,7.45,7460
6/7/2022,7.63,7.7,7.6,7.64,0.25,7.39,13260
6/8/2022,7.63,7.64,7.6,7.63,0.25,7.38,3560
6/9/2022,7.63,7.64,7.6,7.64,0.25,7.39,1840
6/10/2022,7.7,7.85,7.41,7.55,0.23,7.32,4110
6/13/2022,7.55,7.55,7.42,7.55,0.23,7.32,4290
6/14/2022,7.55,7.55,7.44,7.55,0.23,7.32,1560
6/15/2022,7.55,7.55,7.5,7.54,0.23,7.31,2980
6/16/2022,7.5,7.54,7.45,7.54,0.23,7.31,6860
6/17/2022,7.5,7.53,7.4,7.5,0.23,7.27,18110
6/20/2022,7.49,7.5,7.43,7.43,0.23,7.2,5300
6/21/2022,7.5,7.55,7.4,7.54,0.23,7.31,27500
6/22/2022,7.55,7.55,7.5,7.5,0.23,7.27,17230
6/23/2022,7.54,7.54,7.4,7.5,0.23,7.27,24660
6/24/2022,7.5,7.5,7.4,7.45,0.23,7.22,3420
6/27/2022,7.45,7.49,7.35,7.47,0.23,7.24,1470
6/28/2022,7.48,7.5,7.48,7.5,0.23,7.27,1640
6/29/2022,7.5,7.5,7.4,7.47,0.23,7.24,6130
6/30/2022,7.48,7.48,7.4,7.47,0.23,7.24,550
7/1/2022,7.46,7.46,7.46,7.46,0.23,7.23,1150
7/4/2022,7.46,7.46,7.4,7.45,0.23,7.22,4560
7/5/2022,7.45,7.45,7.36,7.36,0.23,7.13,15950
7/6/2022,7.4,7.47,7.4,7.47,0.23,7.24,7850
7/7/2022,7.45,7.5,7.4,7.47,0.23,7.24,26540
7/8/2022,7.47,7.48,7.47,7.48,0.23,7.25,540
7/11/2022,7.6,7.7,7.6,7.6,0.23,7.37,7470
7/12/2022,7.7,8.05,7.7,8.05,0.23,7.82,32080
7/13/2022,8.21,8.21,8.1,8.18,0.23,7.95,6590
7/14/2022,8.18,8.18,7.87,8.14,0.23,7.91,9370
7/15/2022,8.1,8.14,8.06,8.12,0.23,7.89,2760
7/18/2022,8.12,8.17,8.02,8.17,0.23,7.94,6060
7/19/2022,8,8.1,7.91,8.09,0.23,7.86,2810
7/20/2022,8.05,8.09,7.93,8.08,0.23,7.85,2840
7/21/2022,8.05,8.05,8.05,8.05,0.23,7.82,70
7/22/2022,8,8.05,8,8,0.23,7.77,2840
7/26/2022,8,8,7.84,7.84,0.23,7.61,7280
7/27/2022,7.84,7.84,7.75,7.84,0.23,7.61,3350
7/28/2022,7.8,7.84,7.74,7.75,0.23,7.52,1280
7/29/2022,7.75,7.81,7.74,7.74,0.23,7.51,5480
8/1/2022,7.84,7.9,7.84,7.9,0.23,7.67,3560
8/2/2022,7.7,7.8,7.7,7.8,0.23,7.57,5340
8/3/2022,7.8,7.8,7.8,7.8,0.23,7.57,4230
8/4/2022,7.7,7.8,7.7,7.8,0.23,7.57,7150
8/5/2022,7.8,7.8,7.64,7.64,0.23,7.41,4570
8/8/2022,7.64,7.9,7.6,7.89,0.23,7.66,13870
8/9/2022,7.88,7.88,7.8,7.85,0.23,7.62,390
8/10/2022,7.85,7.89,7.85,7.89,0.23,7.66,590
8/11/2022,7.8,7.8,7.8,7.8,0.23,7.57,3630
8/12/2022,7.76,7.85,7.75,7.85,0.23,7.62,320
8/15/2022,7.75,7.98,7.75,7.89,0.23,7.66,5120
8/16/2022,7.98,7.98,7.85,7.85,0.23,7.62,980
8/17/2022,7.8,7.8,7.75,7.8,0.23,7.57,2120
8/18/2022,7.78,7.9,7.78,7.8,0.23,7.57,2570
8/19/2022,7.78,7.78,7.73,7.78,0.23,7.55,3070
8/22/2022,7.78,7.78,7.65,7.75,0.23,7.52,3300
8/23/2022,7.7,7.74,7.67,7.74,0.23,7.51,2770
8/24/2022,7.74,7.77,7.74,7.75,0.23,7.52,3660
8/25/2022,7.75,7.75,7.67,7.68,0.23,7.45,4580
8/26/2022,7.68,7.79,7.68,7.75,0.23,7.52,17190
8/29/2022,7.75,7.78,7.69,7.75,0.23,7.52,1830
8/30/2022,7.66,7.66,7.5,7.6,0.23,7.37,13760
8/31/2022,7.6,7.6,7.46,7.5,0.23,7.27,6720
9/1/2022,7.48,7.55,7.4,7.5,0.23,7.27,9170
9/2/2022,7.47,7.55,7.45,7.55,0.23,7.32,4260
9/5/2022,7.55,7.56,7.45,7.45,0.23,7.22,21210
9/6/2022,7.45,7.5,7.35,7.5,0.23,7.27,11340
9/7/2022,7.3,7.6,7.3,7.6,0.23,7.37,4720
9/8/2022,7.55,7.6,7.5,7.5,0.23,7.27,3120
9/9/2022,7.59,7.59,7.4,7.5,0.23,7.27,6160
9/12/2022,7.53,7.53,7.4,7.5,0.23,7.27,4850
9/13/2022,7.5,7.5,7.4,7.4,0.23,7.17,2380
9/14/2022,7.45,7.45,7.35,7.45,0.23,7.22,8190
9/15/2022,7.42,7.45,7.37,7.45,0.23,7.22,18360
9/16/2022,7.45,7.45,7.32,7.35,0.23,7.12,16160
9/19/2022,7.35,7.4,7.32,7.35,0.23,7.12,1460
9/20/2022,7.34,7.39,7.34,7.35,0.23,7.12,5580
9/21/2022,7.32,7.57,7.28,7.57,0.23,7.34,18120
9/22/2022,7.57,7.57,7.55,7.55,0.23,7.32,1120
9/23/2022,7.5,7.57,7.49,7.5,0.23,7.27,6420
9/26/2022,7.38,7.54,7.38,7.45,0.23,7.22,4570
9/27/2022,7.43,7.46,7.36,7.41,0.23,7.18,9520
9/28/2022,7.42,7.54,7.36,7.37,0.23,7.14,9620
9/29/2022,7.36,7.41,7.35,7.35,0.23,7.12,8040
9/30/2022,7.35,7.54,7.3,7.4,0.23,7.17,9240
10/3/2022,7.39,7.39,7.31,7.39,0.23,7.16,440
10/4/2022,7.38,7.38,7.26,7.27,0.23,7.04,5110
10/5/2022,7.3,7.38,7.2,7.35,0.23,7.12,4880
10/6/2022,7.35,7.35,7.21,7.34,0.23,7.11,2540
10/7/2022,7.35,7.35,7.2,7.33,0.23,7.1,1810
10/10/2022,7.34,7.35,7.3,7.34,0.23,7.11,1340
10/11/2022,7.34,7.35,7.3,7.3,0.23,7.07,1410
10/12/2022,7.3,7.34,7.24,7.3,0.23,7.07,2500
10/13/2022,7.29,7.3,7.26,7.29,0.23,7.06,3150
10/14/2022,7.29,7.3,7.25,7.29,0.23,7.06,3950
10/17/2022,7.25,7.29,7.2,7.29,0.23,7.06,6350
10/18/2022,7.25,7.26,7.2,7.25,0.23,7.02,1800
10/19/2022,7.24,7.24,7.2,7.24,0.23,7.01,3860
10/20/2022,7.15,7.23,7.12,7.12,0.23,6.89,3980
10/21/2022,7.2,7.2,7.1,7.1,0.23,6.87,9420
10/24/2022,7.1,7.3,7.1,7.3,0.23,7.07,9820
10/25/2022,7.2,7.29,7.06,7.29,0.23,7.06,2690
10/26/2022,7.25,7.29,7.25,7.28,0.23,7.05,620
10/27/2022,7.2,7.29,7.16,7.29,0.23,7.06,1680
10/28/2022,7.27,7.27,7.17,7.27,0.23,7.04,1920
10/31/2022,7.27,7.29,7.26,7.29,0.23,7.06,5080
11/1/2022,7.27,7.29,7.18,7.29,0.23,7.06,4010
11/2/2022,7.29,7.3,7.17,7.3,0.23,7.07,5680
11/3/2022,7.16,7.3,7.16,7.3,0.23,7.07,8210
11/4/2022,7.18,7.3,7.18,7.3,0.23,7.07,740
11/7/2022,7.28,7.28,7.23,7.28,0.23,7.05,1330
11/8/2022,7.25,7.25,7.2,7.2,0.23,6.97,2390
11/9/2022,7.2,7.21,7.2,7.2,0.23,6.97,2430
11/10/2022,7.2,7.25,7.18,7.25,0.23,7.02,2220
11/11/2022,7.2,7.25,7.2,7.25,0.23,7.02,5780
11/14/2022,7.22,7.25,7.18,7.25,0.23,7.02,5750
11/15/2022,7.2,7.2,7.18,7.18,0.23,6.95,3940
11/16/2022,7.14,7.2,7.12,7.2,0.23,6.97,900
11/17/2022,7.2,7.2,7.18,7.18,0.23,6.95,500
11/18/2022,7.2,7.25,7.19,7.2,0.23,6.97,3070
11/21/2022,7.2,7.2,7,7.2,0.23,6.97,136890
11/22/2022,7.2,7.2,7.06,7.2,0.23,6.97,3060
11/23/2022,7.06,7.21,7.06,7.2,0.23,6.97,1860
11/24/2022,7.2,7.2,7.15,7.2,0.23,6.97,860
11/25/2022,7.08,7.2,7.08,7.2,0.23,6.97,4520
11/28/2022,7.2,7.3,7.18,7.18,0.23,6.95,9310
11/29/2022,7.18,7.3,7.18,7.18,0.23,6.95,1520
11/30/2022,7.16,7.16,7.05,7.16,0.23,6.93,7710
12/1/2022,7.16,7.16,7.05,7.05,0.23,6.82,14940
12/2/2022,7.05,7.25,7,7.04,0.23,6.81,13570
12/5/2022,7.15,7.25,7.15,7.15,0.23,6.92,6250
12/6/2022,7.17,7.17,7.1,7.11,0.23,6.88,3110
12/7/2022,7.14,7.15,7.11,7.15,0.23,6.92,1450
12/8/2022,7.14,7.14,7.1,7.12,0.23,6.89,5850
12/9/2022,7.1,7.15,7.1,7.1,0.23,6.87,3810
12/12/2022,7.1,7.17,7.1,7.15,0.23,6.92,1310
12/13/2022,7.14,7.15,7.05,7.15,0.23,6.92,1400
12/14/2022,7.1,7.1,7.08,7.08,0.23,6.85,2840
12/15/2022,7.15,7.15,7.05,7.08,0.23,6.85,2900
12/16/2022,7.05,7.14,7.05,7.08,0.23,6.85,430
12/19/2022,7.11,7.14,7.08,7.13,0.23,6.9,410
12/20/2022,7.06,7.13,7.05,7.13,0.23,6.9,1690
12/21/2022,7.12,7.13,7.11,7.13,0.23,6.9,4240
12/22/2022,7.06,7.13,7,7.13,0.23,6.9,8620
12/26/2022,7.01,7.1,7,7.09,0.23,6.86,2440
12/27/2022,7.1,7.1,6.97,7,0.23,6.77,3000
12/28/2022,7.1,7.1,7.1,7.1,0.23,6.87,0
12/29/2022,7,7.04,6.93,7,0.23,6.77,4740
12/30/2022,7,7.06,6.9,7.05,0.23,6.82,26490
1/2/2023,7,7,6.87,6.99,0.23,6.76,4240
1/3/2023,6.92,6.92,6.77,6.85,0.23,6.62,20050
1/4/2023,6.85,6.85,6.69,6.8,0.23,6.57,30270
1/5/2023,6.63,6.79,6.63,6.71,0.23,6.48,12260
1/6/2023,6.6,6.71,6.54,6.66,0.23,6.43,5830
1/9/2023,6.54,6.82,6.54,6.77,0.23,6.54,13100
1/10/2023,6.77,6.77,6.55,6.6,0.23,6.37,16520
1/11/2023,6.6,6.75,6.59,6.7,0.23,6.47,12200
1/12/2023,6.69,6.7,6.54,6.6,0.23,6.37,6540
1/13/2023,6.55,6.82,6.45,6.82,0.23,6.59,9660
1/16/2023,6.44,6.88,6.44,6.82,0.23,6.59,53960
1/17/2023,6.78,6.8,6.67,6.8,0.23,6.57,19250
1/18/2023,6.7,6.79,6.6,6.75,0.23,6.52,3750
1/19/2023,6.74,6.82,6.74,6.82,0.23,6.59,2000
1/20/2023,6.81,6.81,6.68,6.77,0.23,6.54,5210
1/23/2023,6.77,6.81,6.63,6.77,0.23,6.54,6800
1/24/2023,6.63,6.82,6.63,6.82,0.23,6.59,4430
1/25/2023,6.75,6.8,6.67,6.75,0.23,6.52,8380
1/26/2023,6.73,6.79,6.65,6.7,0.23,6.47,3830
1/27/2023,6.7,6.8,6.62,6.8,0.23,6.57,17910
1/30/2023,6.8,6.85,6.8,6.85,0.23,6.62,3010
1/31/2023,6.8,6.9,6.67,6.85,0.23,6.62,3580
2/1/2023,6.89,6.95,6.89,6.89,0.23,6.66,9110
2/2/2023,6.89,6.91,6.89,6.91,0.23,6.68,3800
2/3/2023,6.91,6.93,6.86,6.93,0.23,6.7,5230
2/6/2023,6.9,7.04,6.9,7.04,0.23,6.81,8020
2/7/2023,7.03,7.1,6.94,7.1,0.23,6.87,4140
2/8/2023,6.94,7.12,6.94,7.1,0.23,6.87,2590
2/9/2023,7.08,7.11,7,7,0.23,6.77,3050
2/10/2023,7,7.09,6.95,7.09,0.23,6.86,2680
2/13/2023,7.08,7.08,7.05,7.08,0.23,6.85,200
2/14/2023,7.05,7.12,7.05,7.12,0.23,6.89,13860
2/15/2023,7.11,7.12,7.01,7.1,0.23,6.87,3510
2/16/2023,7,7.26,7,7.26,0.23,7.03,14480
2/17/2023,7.3,7.3,7.21,7.3,0.23,7.07,3920
2/20/2023,7.3,7.3,7.3,7.3,0.23,7.07,3270
2/21/2023,7.2,7.38,7.2,7.35,0.23,7.12,3580
2/22/2023,7.35,7.38,7.35,7.35,0.23,7.12,4860
2/23/2023,7.3,7.45,7.1,7.26,0.23,7.03,58190
2/24/2023,7.4,7.42,7.4,7.4,0.23,7.17,9490
2/27/2023,7.38,7.4,7.12,7.12,0.23,6.89,8500
2/28/2023,7.11,7.4,7.11,7.38,0.23,7.15,6570
3/1/2023,7.38,7.38,7.3,7.38,0.23,7.15,5290
3/2/2023,7.37,7.38,7.37,7.37,0.23,7.14,3230
3/3/2023,7.38,7.45,7.38,7.42,0.23,7.19,3090
3/6/2023,7.42,7.44,7.4,7.4,0.23,7.17,8430
3/7/2023,7.31,7.6,7.3,7.59,0.23,7.36,7650
3/8/2023,7.5,7.68,7.5,7.68,0.23,7.45,5050
3/9/2023,7.68,7.68,7.6,7.6,0.23,7.37,5480
3/10/2023,7.6,7.66,7.59,7.59,0.23,7.36,2900
3/13/2023,7.5,7.55,7.48,7.53,0.23,7.3,5330
3/14/2023,7.54,7.55,7.5,7.54,0.23,7.31,1280
3/15/2023,7.55,7.6,7.33,7.57,0.23,7.34,1700
3/16/2023,7.65,7.65,7.5,7.5,0.23,7.27,1790
3/17/2023,7.5,7.63,7.5,7.5,0.23,7.27,3250
3/21/2023,7.5,7.5,7.4,7.5,0.23,7.27,3130
3/22/2023,7.4,7.47,7.34,7.47,0.23,7.24,5150
3/23/2023,7.2,7.49,7.2,7.49,0.23,7.26,1950
3/24/2023,7.49,7.5,7.4,7.4,0.23,7.17,3210
3/27/2023,7.4,7.4,7.4,7.4,0.23,7.17,630
3/28/2023,7.2,7.4,7.2,7.21,0.23,6.98,5310
3/29/2023,7.21,7.38,7.2,7.35,0.23,7.12,4350
3/30/2023,7.35,7.35,7.06,7.29,0.23,7.06,1500
3/31/2023,7.35,7.35,7.35,7.35,0.23,7.12,340
4/3/2023,7.32,7.42,7.12,7.41,0.23,7.18,13840
4/4/2023,7.3,7.4,7.2,7.39,0.23,7.16,3510
4/5/2023,7.3,7.3,7.22,7.3,0.23,7.07,7730
4/6/2023,7.23,7.38,7.22,7.34,0.23,7.11,35390
4/7/2023,7.35,7.35,7.2,7.32,0.23,7.09,12600
4/10/2023,7.11,7.29,7.11,7.29,0.23,7.06,2720
4/11/2023,7.24,7.24,7.1,7.24,0.23,7.01,2050
4/12/2023,7.05,7.27,7.05,7.07,0.23,6.84,5530
4/13/2023,7.1,7.3,7.1,7.2,0.23,6.97,3720
4/14/2023,7.28,7.28,7.2,7.2,0.23,6.97,1860
4/17/2023,7.19,7.2,7.19,7.2,0.23,6.97,310
4/18/2023,7.2,7.3,7.08,7.19,0.23,6.96,3060
4/19/2023,7.3,7.37,7.11,7.11,0.23,6.88,2400
4/20/2023,7.39,7.4,7.3,7.3,0.23,7.07,2640
4/24/2023,7.28,7.38,7.28,7.37,0.23,7.14,1800
4/25/2023,7.37,7.47,7.31,7.43,0.23,7.2,2880
4/26/2023,7.4,7.44,7.3,7.32,0.23,7.09,10250
4/27/2023,7.32,7.45,7.32,7.44,0.23,7.21,24870
4/28/2023,7.4,7.48,7.31,7.48,0.23,7.25,3800
5/2/2023,7.4,7.49,7.4,7.47,0.23,7.24,32360
5/3/2023,7.4,7.4,7.32,7.4,0.23,7.17,6970
5/4/2023,7.3,7.4,7.3,7.39,0.23,7.16,6480
5/5/2023,7.3,7.39,7.3,7.38,0.23,7.15,3530
5/8/2023,7.29,7.4,7.29,7.37,0.23,7.14,3880
5/9/2023,7.31,7.38,7.3,7.38,0.23,7.15,6000
5/10/2023,7.4,7.49,7.31,7.49,0.23,7.26,4550
5/11/2023,7.4,7.48,7.32,7.48,0.23,7.25,14140
5/12/2023,7.34,7.45,7.25,7.44,0.23,7.21,16150
5/15/2023,7.3,7.44,7.3,7.42,0.23,7.19,3280
5/16/2023,7.4,7.52,7.39,7.44,0.23,7.21,23750
5/17/2023,7.45,7.45,7.34,7.4,0.23,7.17,13780
5/18/2023,7.39,7.4,7.35,7.4,0.23,7.17,11820
5/19/2023,7.35,7.4,7.2,7.35,0.23,7.12,5480
5/22/2023,7.35,7.35,7.2,7.35,0.23,7.12,2240
5/23/2023,7.3,7.39,7.22,7.39,0.23,7.16,8790
5/24/2023,7.39,7.65,7.35,7.65,0.23,7.42,51000
5/25/2023,7.65,8.1,7.65,8.1,0.23,7.87,97010
5/26/2023,8.18,8.3,8.15,8.16,0.23,7.93,55540
5/29/2023,8.16,8.25,8.13,8.18,0.23,7.95,24680
5/30/2023,8.18,8.2,8,8,0.23,7.77,13710
5/31/2023,8,8,7.72,7.89,0.23,7.66,6080
6/1/2023,7.9,7.9,7.71,7.89,0.23,7.66,6050
6/2/2023,7.74,8.15,7.74,8.1,0.23,7.87,16600
6/5/2023,8.1,8.18,8,8,0.23,7.77,13410
6/6/2023,8,8.08,8,8.08,0.23,7.85,5580
6/7/2023,8,8.06,7.95,8.06,0.23,7.83,48820
6/8/2023,8,8.14,8,8.1,0.23,7.87,14810
6/9/2023,8.1,8.15,8.1,8.13,0.23,7.9,10640
6/12/2023,8.08,8.1,8,8.07,0.18,7.89,4070
6/13/2023,8,8.18,8,8.13,0.18,7.95,14670
6/14/2023,8.13,8.18,8.1,8.1,0.18,7.92,2470
6/15/2023,8.09,8.12,8,8,0.18,7.82,7550
6/16/2023,8.01,8.1,8,8.09,0.18,7.91,11710
6/19/2023,8.1,8.16,8.1,8.16,0.18,7.98,13570
6/20/2023,8.16,8.23,8.16,8.2,0.18,8.02,6530
6/21/2023,8.16,8.23,8.15,8.19,0.18,8.01,15060
6/22/2023,8.19,8.31,8.17,8.2,0.18,8.02,18030
6/23/2023,8.2,8.22,8.19,8.22,0.18,8.04,5810
6/26/2023,8.21,8.23,8.15,8.15,0.18,7.97,1480
6/27/2023,8.2,8.2,8.2,8.2,0.18,8.02,12200
6/30/2023,8.2,8.31,8.05,8.3,0.18,8.12,13870
7/3/2023,8.34,8.34,8.33,8.33,0.18,8.15,320
7/4/2023,8.3,8.33,8.25,8.25,0.18,8.07,8320
7/5/2023,8.3,8.32,8.15,8.25,0.18,8.07,5650
7/6/2023,8.18,8.25,8.17,8.19,0.18,8.01,5270
7/7/2023,8.18,8.3,8.18,8.3,0.18,8.12,37050
7/10/2023,8.2,8.26,8.19,8.2,0.18,8.02,1560
7/11/2023,8.25,8.25,8.15,8.2,0.18,8.02,2550
7/12/2023,8.2,8.3,8.2,8.29,0.18,8.11,130
7/13/2023,8.29,8.29,8.29,8.29,0.18,8.11,1280
7/14/2023,8.29,8.29,8.15,8.15,0.18,7.97,7320
7/17/2023,8.29,8.29,8.25,8.25,0.18,8.07,380
